pub_nbr,app_year,sim_occ
324484,1989,818
324484,1989,818
326857,1989,311
379626,1989,818
326178,1989,813
326178,1989,813
327023,1989,311
327023,1989,818
334110,1989,812
333145,1989,814
339246,1989,818
334241,1989,818
334330,1989,413
335261,1989,812
335261,1989,812
336268,1989,818
338555,1989,821
338555,1989,821
342391,1989,251
387390,1989,812
387390,1989,812
343628,1989,912
343628,1989,251
345596,1989,812
346681,1989,814
346711,1989,818
351546,1989,818
341756,1982,818
341756,1982,818
341756,1982,812
341756,1982,812
356745,1989,818
358945,1989,818
358945,1989,721
355020,1989,413
347953,1984,818
347953,1984,818
361165,1989,815
361165,1989,818
361208,1989,818
359250,1989,812
359264,1989,813
359264,1989,813
360243,1989,814
360243,1989,814
364780,1989,818
364780,1989,818
361481,1989,334
361481,1989,818
367045,1989,818
372371,1989,818
377140,1989,818
379705,1989,814
379705,1989,812
329258,1989,812
332267,1989,812
390980,1989,818
390980,1989,818
394565,1989,818
347972,1989,817
357095,1989,812
357095,1989,812
364020,1989,818
368374,1989,817
368374,1989,817
375066,1989,732
324550,1989,813
324550,1989,215
325369,1989,742
327253,1989,818
327253,1989,818
338657,1989,812
340886,1989,713
340886,1989,713
328405,1989,252
329400,1989,812
329400,1989,812
330395,1989,818
330395,1989,812
384056,1989,812
331401,1989,818
331401,1989,814
385007,1989,815
336751,1989,812
336751,1989,812
337802,1989,721
337802,1989,817
341017,1989,311
341017,1989,311
389707,1989,814
389707,1989,818
350284,1989,251
350284,1989,251
351220,1989,818
351220,1989,311
369574,1989,311
369574,1989,812
356033,1989,812
356033,1989,812
360403,1989,812
360403,1989,812
357289,1989,812
371582,1989,813
366236,1989,311
366236,1989,311
364106,1989,818
364106,1989,818
373752,1989,818
365325,1989,818
369666,1989,251
369666,1989,251
369717,1989,818
369717,1989,311
372864,1989,818
372864,1989,818
372929,1989,732
372930,1989,813
324668,1989,812
325532,1989,813
325532,1989,251
334728,1989,818
334737,1989,814
347291,1989,818
350374,1989,314
356317,1989,813
364351,1989,311
381906,1989,814
331601,1989,818
350425,1989,818
350425,1989,818
345204,1989,818
333641,1989,813
363309,1989,818
334830,1989,813
371949,1989,311
346320,1989,816
347471,1988,818
390866,1989,818
394347,1988,314
393147,1988,812
371093,1989,818
357740,1989,818
386176,1989,812
374244,1989,812
377454,1990,732
379961,1990,818
380073,1990,721
382060,1990,818
388973,1990,251
388973,1990,251
390102,1990,813
390132,1990,814
390132,1990,813
385514,1986,812
395965,1990,812
399381,1990,812
399381,1990,812
383389,1990,311
383389,1990,311
390253,1990,215
397292,1985,812
384557,1990,812
382456,1990,711
382456,1990,711
384757,1990,818
384757,1990,818
384787,1990,817
392676,1990,215
389294,1990,613
392695,1990,812
390523,1990,813
390523,1990,813
391595,1990,818
391601,1990,818
391702,1990,818
391704,1990,818
391705,1990,818
396278,1990,215
384839,1990,818
392912,1990,711
388384,1990,814
388384,1990,814
436023,1989,818
436023,1989,812
437854,1990,812
437854,1990,732
476634,1991,711
406814,1990,813
406814,1990,813
427934,1990,311
437767,1990,818
437767,1990,818
450430,1991,314
450430,1991,816
450430,1991,816
472020,1991,812
472020,1991,812
477784,1991,812
477784,1991,812
444059,1989,818
465026,1991,215
465026,1991,818
432150,1988,732
418239,1988,814
421010,1989,818
421010,1989,818
424581,1989,712
424581,1989,711
428806,1989,812
408816,1989,812
408816,1989,812
462962,1989,818
409888,1989,812
414785,1989,818
428564,1989,812
436572,1989,712
445123,1989,812
400367,1990,713
411317,1990,352
411317,1990,352
406690,1990,732
406690,1990,352
406691,1990,352
406691,1990,352
406869,1990,732
406869,1990,732
400687,1988,812
400687,1988,812
409074,1990,742
416284,1990,813
411637,1990,814
421133,1990,818
421133,1990,813
426973,1990,251
421429,1990,812
421429,1990,732
478839,1990,812
422511,1990,812
422511,1990,812
427176,1990,814
427176,1990,814
428159,1990,742
428159,1990,215
424981,1983,812
430167,1990,813
431460,1990,814
431460,1990,814
468094,1990,215
431639,1990,816
431639,1990,816
435182,1990,812
435182,1990,812
442123,1990,814
418984,1990,818
418984,1990,812
477438,1990,818
492005,1990,713
454909,1990,818
454909,1990,818
450217,1990,818
404463,1990,814
404463,1990,814
405875,1990,812
405875,1990,812
407182,1990,813
411780,1990,813
411780,1990,812
419025,1990,215
419025,1990,215
452588,1990,631
452588,1990,812
448868,1990,818
448868,1990,818
438889,1990,812
438889,1990,311
408426,1990,721
436433,1990,818
468124,1990,818
473859,1990,713
414648,1990,818
448599,1989,817
446356,1990,818
402480,1989,813
461124,1990,812
417303,1990,712
417303,1990,818
463024,1990,816
463079,1990,813
471781,1990,742
484358,1990,812
483357,1990,818
444170,1990,812
489791,1990,812
462232,1990,751
495872,1990,818
494966,1990,813
448692,1990,812
444403,1991,311
440156,1991,712
453713,1991,818
442432,1991,711
498911,1991,961
447850,1991,812
447850,1991,732
450468,1991,812
451852,1991,818
451852,1991,251
455184,1991,818
457312,1991,812
457312,1991,818
464372,1991,813
464738,1991,818
486765,1991,818
471357,1991,812
471357,1991,812
487867,1991,812
482511,1991,812
482511,1991,812
482514,1991,818
487899,1991,812
487899,1991,812
487114,1991,818
487114,1991,812
478010,1984,812
478010,1984,812
491384,1991,351
484987,1988,212
438189,1991,818
438189,1991,818
447000,1991,814
450696,1991,818
479359,1991,613
479359,1991,816
441464,1991,211
441464,1991,812
450827,1991,311
450827,1991,311
452078,1991,814
452078,1991,813
452078,1991,818
455360,1991,311
455360,1991,812
496146,1991,818
496146,1991,818
456485,1991,331
456485,1991,813
458570,1991,251
458570,1991,818
466320,1991,812
466320,1991,812
462791,1991,711
462791,1991,252
463807,1991,311
465242,1991,814
465242,1991,814
474349,1991,311
470783,1991,252
470783,1991,251
476856,1991,732
476856,1991,732
475666,1991,251
475666,1991,251
475736,1991,818
475736,1991,814
487209,1991,252
482920,1991,813
453372,1991,251
453372,1991,818
461042,1991,818
461042,1991,818
493210,1991,812
493244,1991,711
493254,1991,818
494043,1991,818
438383,1991,711
452251,1991,818
473539,1991,818
496181,1991,721
490830,1991,814
490830,1991,818
454650,1991,818
436523,1991,812
454663,1991,814
467876,1991,712
458979,1990,812
479987,1991,818
495933,1991,818
481094,1991,215
481094,1991,818
483324,1991,812
487747,1991,814
487709,1991,818
487709,1991,821
495035,1991,732
495395,1992,818
495395,1992,818
496217,1992,732
494691,1992,812
494691,1992,215
494694,1992,818
494694,1992,215
495414,1992,818
495414,1992,742
495459,1992,813
499806,1992,818
499075,1992,818
494088,1986,818
494088,1986,818
494090,1986,818
495681,1992,818
497499,1992,818
499466,1992,812
577985,1993,818
577985,1993,818
582839,1993,818
518024,1992,818
588833,1992,817
591949,1993,812
591949,1993,812
507841,1991,818
548889,1992,812
548889,1992,812
560885,1991,314
534459,1992,251
534459,1992,251
574716,1993,813
574716,1993,813
595115,1993,812
595115,1993,812
500669,1990,812
559638,1990,818
509127,1991,818
536431,1991,215
549829,1991,812
516895,1991,812
543071,1991,818
543071,1991,814
508037,1991,818
502943,1990,818
506749,1990,818
507808,1990,818
511238,1991,816
513051,1991,812
509050,1990,812
515419,1991,818
526470,1991,818
527758,1991,816
525070,1991,818
528939,1991,311
531430,1991,818
530315,1991,818
593465,1991,818
597853,1991,814
516767,1991,818
533934,1991,818
533934,1991,818
536403,1991,818
536403,1991,818
507897,1991,816
503015,1991,741
502148,1991,812
547117,1991,754
547117,1991,754
549707,1991,812
551377,1991,721
553183,1991,816
506926,1991,812
556253,1991,818
572411,1991,713
563070,1991,816
544840,1991,813
561849,1991,818
501231,1992,812
500066,1992,818
500066,1992,818
500067,1992,812
500067,1992,812
500071,1992,215
500071,1992,812
509215,1992,818
509215,1992,215
503401,1992,813
504648,1992,251
504648,1992,311
508154,1992,814
508154,1992,818
505956,1992,814
506127,1992,813
506127,1992,541
509538,1992,818
509538,1992,818
515849,1992,814
515859,1992,721
529203,1992,812
506146,1981,812
520258,1992,818
522336,1992,818
544983,1992,215
523590,1992,812
526812,1992,711
526816,1992,818
537425,1992,818
535322,1992,215
528229,1992,812
528229,1992,812
528311,1992,215
528311,1992,742
532907,1992,818
531827,1992,731
531827,1992,731
531869,1992,818
535522,1992,311
534416,1992,311
534416,1992,311
534424,1992,818
534424,1992,815
534425,1992,818
534425,1992,818
534473,1992,812
534473,1992,812
535614,1992,818
535614,1992,215
536682,1992,732
536736,1992,818
536738,1992,818
536738,1992,818
536788,1992,251
536788,1992,742
549861,1992,814
549861,1992,814
537730,1992,211
537730,1992,215
537781,1992,311
537781,1992,311
538840,1992,812
538840,1992,812
542101,1992,818
542148,1992,812
553414,1992,721
553414,1992,721
547421,1992,814
545388,1992,818
553464,1992,731
548863,1992,818
550043,1992,713
519530,1992,812
518422,1992,812
518422,1992,812
507420,1991,311
507420,1991,311
511718,1991,311
509614,1991,212
509614,1991,818
509615,1991,215
509615,1991,215
578868,1992,818
532104,1992,215
515006,1992,818
502609,1992,812
502609,1992,812
500270,1992,818
502682,1992,818
505061,1992,813
505061,1992,813
505131,1992,742
506378,1992,818
506378,1992,215
508657,1992,812
508657,1992,812
508790,1992,818
508790,1992,818
514006,1992,818
514006,1992,818
510866,1992,818
510866,1992,816
515059,1992,215
515059,1992,818
515059,1992,215
523919,1992,742
523919,1992,818
522874,1992,212
522874,1992,818
539000,1992,814
584413,1992,812
584413,1992,812
538041,1992,812
540263,1992,813
543537,1992,813
543537,1992,813
541382,1992,812
541382,1992,812
500451,1992,812
506568,1992,813
522919,1992,813
527075,1992,812
518802,1992,711
522994,1992,818
522994,1992,818
565805,1992,818
565805,1992,818
511180,1992,818
571690,1992,814
571690,1992,812
521837,1992,814
508970,1992,311
508970,1992,251
545885,1992,818
549560,1992,818
549560,1992,818
561920,1991,818
559803,1991,712
562003,1991,314
562003,1991,314
526604,1992,818
571486,1992,818
568644,1992,818
597859,1992,721
577647,1992,712
573557,1992,812
578694,1992,711
579657,1992,812
577701,1992,815
569556,1992,812
588802,1992,812
576559,1992,818
580688,1992,818
528027,1992,732
581833,1992,812
586415,1992,817
581841,1992,818
540708,1992,818
587607,1992,818
576621,1992,314
542961,1992,215
565647,1992,812
540724,1992,311
585374,1992,816
581889,1992,331
591375,1992,732
591433,1992,742
593649,1992,818
548375,1992,311
548375,1992,311
596004,1992,818
596006,1992,818
591467,1992,818
563404,1992,814
563404,1992,818
555658,1993,818
552732,1993,818
552732,1993,818
553852,1993,812
553852,1993,812
553853,1993,812
553853,1993,812
553856,1993,812
553856,1993,251
554846,1993,812
554846,1993,812
554877,1993,812
554877,1993,812
560107,1993,818
559141,1993,818
559141,1993,818
559143,1993,226
553893,1990,818
553893,1990,818
562517,1993,211
562517,1993,211
562623,1993,732
566959,1993,814
566972,1993,818
566972,1993,818
567111,1993,812
567111,1993,812
571944,1993,215
571944,1993,215
573030,1993,251
573033,1993,813
575797,1993,311
591620,1993,818
591620,1993,818
578091,1993,814
578091,1993,814
577108,1993,818
577108,1993,742
579199,1993,812
579199,1993,812
586861,1993,818
584614,1993,812
584614,1993,812
587034,1993,311
587034,1993,311
591790,1993,818
599196,1991,814
599196,1991,814
599441,1993,818
561500,1993,352
561500,1993,818
561619,1993,818
561619,1993,818
561619,1993,818
564163,1993,813
564163,1993,813
566419,1993,961
566419,1993,961
573242,1993,818
576280,1993,812
576280,1993,812
578503,1993,812
578503,1993,812
585094,1993,251
585094,1993,814
587348,1993,712
588619,1993,818
588619,1993,818
595542,1993,732
595542,1993,732
595634,1993,818
595634,1993,712
599497,1993,712
564357,1993,812
591019,1993,813
599691,1993,812
584298,1992,711
584307,1993,813
586640,1993,215
586643,1993,731
632300,1994,814
632300,1994,818
609173,1994,711
652600,1994,818
652600,1994,818
645456,1994,813
645456,1994,314
640247,1993,812
612112,1994,251
612112,1994,812
638939,1994,211
683532,1995,251
670009,1991,812
611418,1991,818
601264,1992,818
604432,1992,818
607435,1992,818
607435,1992,818
600022,1992,813
603271,1992,818
629278,1992,818
610252,1992,818
607251,1992,814
608310,1992,211
638123,1992,813
620896,1992,818
611432,1992,818
615544,1992,816
649385,1992,812
616727,1992,818
616181,1993,713
631329,1993,812
651113,1993,818
679805,1993,818
679805,1993,818
616277,1993,313
616277,1993,812
601335,1993,711
600319,1993,812
601526,1993,818
601561,1993,818
604801,1993,812
604801,1993,812
601613,1993,311
602625,1993,818
607644,1993,812
607644,1993,812
619200,1993,812
619200,1993,818
600625,1993,818
600625,1993,812
600630,1993,812
600630,1993,215
605994,1993,812
637057,1993,818
637057,1993,818
637688,1993,818
644331,1993,818
633420,1993,815
633420,1993,815
616729,1992,215
616756,1992,711
621924,1993,818
621983,1993,818
625155,1993,813
635051,1993,314
621923,1993,818
629165,1993,818
630525,1993,812
644995,1993,818
638142,1993,818
636232,1993,818
636232,1993,818
639161,1993,816
606418,1993,712
601157,1993,311
650320,1993,712
647306,1993,812
651913,1993,314
604644,1993,818
606453,1993,215
652827,1993,713
648373,1993,818
662247,1993,812
613466,1993,813
655588,1993,514
655588,1993,514
654096,1993,813
664821,1993,813
656149,1993,215
612268,1993,713
664936,1993,818
619002,1993,818
664855,1993,818
669809,1993,812
669809,1993,812
668733,1993,814
609651,1994,711
609674,1994,818
609674,1994,818
610905,1994,818
610905,1994,818
622543,1994,834
622544,1994,818
614007,1994,814
614233,1994,818
616180,1994,815
616373,1994,251
616374,1994,818
616374,1994,251
617471,1994,351
617471,1994,351
618411,1994,818
619526,1994,311
619526,1994,813
622858,1994,818
622858,1994,818
622858,1994,818
625802,1994,818
625802,1994,818
632223,1994,812
684117,1994,814
629033,1994,818
629033,1994,818
628901,1994,212
628901,1994,212
629004,1994,813
629004,1994,813
631328,1994,818
631328,1994,311
626486,1990,711
635639,1994,818
643423,1994,251
643423,1994,251
663527,1994,212
663527,1994,754
678633,1994,818
647782,1994,817
657646,1994,815
648985,1994,812
659910,1994,251
656664,1994,813
656664,1994,812
658944,1994,818
658944,1994,818
659531,1994,731
661425,1994,814
661425,1994,818
608931,1994,251
608931,1994,251
604405,1991,251
604405,1991,251
616174,1994,818
616174,1994,818
634801,1994,818
645094,1994,816
645094,1994,816
645828,1994,812
645828,1994,818
652367,1994,818
606158,1994,814
657647,1994,814
614279,1994,812
614279,1994,812
609104,1994,732
609104,1994,812
666633,1994,818
666633,1994,818
616409,1994,818
619404,1994,711
619404,1994,712
623976,1994,818
622535,1994,818
622535,1994,818
632507,1994,311
627805,1994,814
627805,1994,818
651448,1994,818
651448,1994,812
649985,1994,818
649985,1994,818
641030,1994,814
641030,1994,814
699651,1994,812
652368,1994,812
652368,1994,812
654831,1994,813
657948,1994,742
657948,1994,818
660422,1994,818
661758,1994,818
661758,1994,818
661760,1994,732
661760,1994,732
661761,1994,311
618335,1994,713
684308,1994,751
684308,1994,816
684306,1994,816
684306,1994,816
651211,1994,711
614058,1994,818
676544,1994,812
656450,1994,812
654591,1994,816
681747,1993,352
670915,1993,818
670873,1993,812
673550,1993,818
673550,1993,311
636212,1994,818
646682,1994,712
646682,1994,712
696094,1993,215
696094,1993,311
682813,1994,311
694063,1994,314
685056,1994,818
690931,1994,813
694209,1994,812
699223,1994,812
699286,1994,311
657067,1994,812
658276,1994,812
655976,1994,812
658943,1994,812
658943,1994,813
664052,1994,721
681335,1994,818
681335,1994,818
666635,1995,818
668525,1995,251
675550,1995,812
675285,1995,817
675285,1995,754
675551,1995,812
675551,1995,812
675184,1995,814
678923,1995,812
678923,1995,818
680099,1995,812
680099,1995,812
680095,1995,813
680095,1995,814
680094,1995,818
680096,1995,215
680096,1995,813
680097,1995,818
680098,1995,814
680098,1995,814
683363,1995,818
684652,1995,215
684652,1995,812
685924,1995,215
685924,1995,818
689067,1995,814
690228,1995,814
692686,1995,711
698928,1995,814
692800,1995,732
696713,1995,812
698929,1995,812
698929,1995,812
695006,1991,331
695006,1991,812
671453,1995,812
666602,1991,212
666602,1991,251
665581,1995,812
665581,1995,812
662722,1995,311
677911,1995,818
677911,1995,818
677749,1995,818
678714,1995,818
678714,1995,818
679898,1995,818
679898,1995,215
682170,1995,814
682170,1995,814
688055,1995,818
685681,1995,814
685681,1995,251
688903,1995,711
693787,1995,812
693787,1995,812
666455,1995,812
666455,1995,812
683316,1995,818
683316,1995,818
682375,1995,813
682375,1995,813
681743,1994,812
690804,1994,818
694213,1995,721
741794,1994,813
708241,1995,818
738318,1995,816
798787,1997,211
700484,1994,812
713008,1995,818
713008,1995,818
732038,1994,812
755079,1996,814
755079,1996,818
788320,1993,818
751575,1996,818
751575,1996,812
766323,1996,251
732752,1996,251
732752,1996,251
743686,1996,251
756371,1996,313
756371,1996,313
763859,1996,812
763859,1996,812
705374,1993,713
724703,1993,818
713564,1993,818
710806,1994,812
708240,1994,818
715076,1994,818
737811,1993,818
774071,1994,816
774044,1994,814
704009,1994,711
706631,1994,818
702769,1994,818
702754,1994,818
710402,1994,215
710326,1994,818
708808,1994,813
742959,1994,215
712482,1994,816
738428,1994,818
746730,1994,818
721667,1994,215
720718,1994,713
725918,1994,713
728127,1994,813
725895,1994,818
724691,1994,311
727823,1994,311
727823,1994,251
749168,1995,215
749168,1995,215
703288,1995,816
704660,1995,742
708494,1995,741
707344,1995,812
707344,1995,812
708211,1995,814
768721,1995,721
768721,1995,721
710990,1995,741
710990,1995,812
710991,1995,251
710991,1995,251
714136,1995,311
717244,1995,818
715358,1995,812
715358,1995,813
718288,1995,754
720189,1995,814
743653,1995,815
712168,1995,818
712168,1995,818
700102,1995,251
716056,1995,813
716056,1995,813
702409,1995,732
713971,1995,818
705974,1995,818
703420,1995,812
703420,1995,812
717451,1995,813
729189,1995,732
711958,1995,818
730485,1994,813
728192,1994,816
729557,1994,818
734591,1994,731
737358,1994,812
735596,1994,311
735596,1994,818
736123,1994,818
756690,1994,814
744586,1994,812
744586,1994,812
738379,1994,815
738379,1994,815
736109,1994,812
737246,1995,816
740764,1995,713
792414,1995,816
745186,1995,818
